Date,Time,date_time,air_temp_high_24_hour
1/11/2010,07:53AM,01/11/10-07:53AM,73.94
1/10/2010,07:53AM,01/10/10-07:53AM,75.02
1/9/2010,07:53AM,01/09/10-07:53AM,77
1/8/2010,07:53AM,01/08/10-07:53AM,66.92
1/7/2010,07:53AM,01/07/10-07:53AM,73.04
1/6/2010,07:53AM,01/06/10-07:53AM,75.92
1/5/2010,07:53AM,01/05/10-07:53AM,75.02
1/4/2010,07:53AM,01/04/10-07:53AM,80.06
1/3/2010,07:53AM,01/03/10-07:53AM,75.92
1/2/2010,07:53AM,01/02/10-07:53AM,69.08
1/1/2010,07:53AM,01/01/10-07:53AM,68
12/31/2009,07:53AM,12/31/09-07:53AM,55.04
12/30/2009,07:53AM,12/30/09-07:53AM,62.96
12/29/2009,07:53AM,12/29/09-07:53AM,69.08
12/28/2009,07:53AM,12/28/09-07:53AM,62.06
12/27/2009,07:53AM,12/27/09-07:53AM,60.08
12/26/2009,07:53AM,12/26/09-07:53AM,60.98
12/25/2009,07:53AM,12/25/09-07:53AM,62.96
12/25/2009,07:49AM,12/25/09-07:49AM,62.96
12/24/2009,07:53AM,12/24/09-07:53AM,64.04
12/23/2009,07:53AM,12/23/09-07:53AM,57.92
12/21/2009,07:53AM,12/21/09-07:53AM,73.94
12/20/2009,07:53AM,12/20/09-07:53AM,75.92
12/19/2009,07:53AM,12/19/09-07:53AM,73.94
12/18/2009,07:53AM,12/18/09-07:53AM,75.02
12/17/2009,07:53AM,12/17/09-07:53AM,69.08
12/16/2009,07:53AM,12/16/09-07:53AM,69.98
12/15/2009,07:53AM,12/15/09-07:53AM,60.98
12/14/2009,07:53AM,12/14/09-07:53AM,60.08
12/13/2009,07:53AM,12/13/09-07:53AM,62.96
12/12/2009,07:53AM,12/12/09-07:53AM,57.02
12/11/2009,07:53AM,12/11/09-07:53AM,60.08
12/10/2009,07:53AM,12/10/09-07:53AM,57.02
12/9/2009,07:53AM,12/09/09-07:53AM,53.06
12/8/2009,07:53AM,12/08/09-07:53AM,53.96
12/7/2009,07:53AM,12/07/09-07:53AM,57.02
12/6/2009,07:53AM,12/06/09-07:53AM,60.08
12/5/2009,07:53AM,12/05/09-07:53AM,69.98
12/4/2009,07:53AM,12/04/09-07:53AM,62.06
12/3/2009,07:53AM,12/03/09-07:53AM,64.04
12/2/2009,07:53AM,12/02/09-07:53AM,66.02
12/1/2009,07:53AM,12/01/09-07:53AM,80.06
11/30/2009,07:53AM,11/30/09-07:53AM,69.98
11/29/2009,07:53AM,11/29/09-07:53AM,64.04
11/28/2009,07:53AM,11/28/09-07:53AM,68
11/27/2009,07:53AM,11/27/09-07:53AM,82.94
11/26/2009,07:53AM,11/26/09-07:53AM,75.92
11/25/2009,07:53AM,11/25/09-07:53AM,73.94
11/24/2009,07:53AM,11/24/09-07:53AM,71.96
11/23/2009,07:53AM,11/23/09-07:53AM,64.94
11/22/2009,07:53AM,11/22/09-07:53AM,64.94
11/21/2009,07:53AM,11/21/09-07:53AM,69.98
11/20/2009,07:53AM,11/20/09-07:53AM,68
11/19/2009,07:53AM,11/19/09-07:53AM,64.94
11/18/2009,07:53AM,11/18/09-07:53AM,77
11/17/2009,07:53AM,11/17/09-07:53AM,75.92
11/16/2009,07:53AM,11/16/09-07:53AM,71.96
11/15/2009,07:53AM,11/15/09-07:53AM,66.02
11/14/2009,07:53AM,11/14/09-07:53AM,66.92
11/13/2009,07:53AM,11/13/09-07:53AM,69.98
11/12/2009,07:53AM,11/12/09-07:53AM,73.04
11/12/2009,07:50AM,11/12/09-07:50AM,73.04
11/11/2009,07:53AM,11/11/09-07:53AM,78.98
11/10/2009,07:53AM,11/10/09-07:53AM,66.92
11/9/2009,07:53AM,11/09/09-07:53AM,66.02
11/8/2009,07:53AM,11/08/09-07:53AM,64.94
11/7/2009,07:53AM,11/07/09-07:53AM,66.02
11/6/2009,07:53AM,11/06/09-07:53AM,64.94
11/5/2009,07:53AM,11/05/09-07:53AM,62.96
11/4/2009,07:53AM,11/04/09-07:53AM,69.98
11/3/2009,07:53AM,11/03/09-07:53AM,73.04
11/2/2009,07:53AM,11/02/09-07:53AM,82.04
11/1/2009,07:53AM,11/01/09-07:53AM,71.96
10/31/2009,07:53AM,10/31/09-07:53AM,68
10/30/2009,07:53AM,10/30/09-07:53AM,68
10/29/2009,07:53AM,10/29/09-07:53AM,68
10/28/2009,07:53AM,10/28/09-07:53AM,73.04
10/27/2009,07:53AM,10/27/09-07:53AM,89.06
10/26/2009,07:53AM,10/26/09-07:53AM,71.06
10/25/2009,07:53AM,10/25/09-07:53AM,73.04
10/24/2009,07:53AM,10/24/09-07:53AM,73.04
10/23/2009,07:53AM,10/23/09-07:53AM,75.92
10/22/2009,07:53AM,10/22/09-07:53AM,71.96
10/21/2009,07:53AM,10/21/09-07:53AM,73.94
10/20/2009,07:53AM,10/20/09-07:53AM,69.08
10/19/2009,07:53AM,10/19/09-07:53AM,69.98
10/18/2009,07:53AM,10/18/09-07:53AM,84.02
10/17/2009,07:53AM,10/17/09-07:53AM,91.04
10/16/2009,07:53AM,10/16/09-07:53AM,71.96
10/15/2009,07:53AM,10/15/09-07:53AM,64.94
10/14/2009,07:53AM,10/14/09-07:53AM,66.92
10/13/2009,07:53AM,10/13/09-07:53AM,64.94
10/12/2009,07:53AM,10/12/09-07:53AM,66.02
10/11/2009,07:53AM,10/11/09-07:53AM,66.02
10/10/2009,07:53AM,10/10/09-07:53AM,66.02
10/9/2009,07:53AM,10/09/09-07:53AM,68
10/8/2009,07:53AM,10/08/09-07:53AM,66.02
10/7/2009,07:53AM,10/07/09-07:53AM,66.92
10/6/2009,07:53AM,10/06/09-07:53AM,66.92
10/5/2009,07:53AM,10/05/09-07:53AM,66.02
10/4/2009,07:53AM,10/04/09-07:53AM,73.04
10/3/2009,07:53AM,10/03/09-07:53AM,82.04
10/2/2009,07:53AM,10/02/09-07:53AM,91.04
10/1/2009,07:53AM,10/01/09-07:53AM,73.04
9/30/2009,07:53AM,09/30/09-07:53AM,69.08
9/29/2009,07:53AM,09/29/09-07:53AM,69.98
9/28/2009,07:53AM,09/28/09-07:53AM,69.08
9/27/2009,07:53AM,09/27/09-07:53AM,73.04
9/26/2009,07:53AM,09/26/09-07:53AM,82.04
9/25/2009,07:53AM,09/25/09-07:53AM,93.02
9/24/2009,07:53AM,09/24/09-07:53AM,78.98
9/23/2009,07:53AM,09/23/09-07:53AM,71.06
9/22/2009,07:53AM,09/22/09-07:53AM,71.06
9/21/2009,07:53AM,09/21/09-07:53AM,71.96
9/20/2009,07:53AM,09/20/09-07:53AM,75.02
9/19/2009,07:53AM,09/19/09-07:53AM,75.02
9/18/2009,07:53AM,09/18/09-07:53AM,75.92
9/17/2009,07:53AM,09/17/09-07:53AM,73.04
9/16/2009,07:53AM,09/16/09-07:53AM,73.94
9/15/2009,07:53AM,09/15/09-07:53AM,71.06
9/14/2009,07:53AM,09/14/09-07:53AM,71.06
9/13/2009,07:53AM,09/13/09-07:53AM,71.06
9/12/2009,07:53AM,09/12/09-07:53AM,75.02
9/11/2009,07:53AM,09/11/09-07:53AM,77
9/10/2009,07:53AM,09/10/09-07:53AM,73.94
9/9/2009,07:53AM,09/09/09-07:53AM,75.02
9/8/2009,07:53AM,09/08/09-07:53AM,77
9/7/2009,07:53AM,09/07/09-07:53AM,78.08
9/6/2009,07:53AM,09/06/09-07:53AM,78.08
9/5/2009,07:53AM,09/05/09-07:53AM,84.02
9/4/2009,07:53AM,09/04/09-07:53AM,87.08
9/3/2009,07:53AM,09/03/09-07:53AM,82.94
9/2/2009,07:53AM,09/02/09-07:53AM,84.92
9/1/2009,07:53AM,09/01/09-07:53AM,82.04
8/31/2009,07:53AM,08/31/09-07:53AM,84.92
8/30/2009,07:53AM,08/30/09-07:53AM,86
8/29/2009,07:53AM,08/29/09-07:53AM,89.06
8/28/2009,07:53AM,08/28/09-07:53AM,87.08
8/27/2009,07:53AM,08/27/09-07:53AM,80.06
8/26/2009,07:53AM,08/26/09-07:53AM,75.02
8/25/2009,07:53AM,08/25/09-07:53AM,71.06
8/24/2009,07:53AM,08/24/09-07:53AM,73.94
8/23/2009,07:53AM,08/23/09-07:53AM,80.96
8/22/2009,07:53AM,08/22/09-07:53AM,71.06
8/21/2009,07:53AM,08/21/09-07:53AM,68
8/20/2009,07:53AM,08/20/09-07:53AM,69.98
8/19/2009,07:53AM,08/19/09-07:53AM,68
8/18/2009,07:53AM,08/18/09-07:53AM,69.08
8/17/2009,07:53AM,08/17/09-07:53AM,71.96
8/16/2009,07:53AM,08/16/09-07:53AM,71.96
8/15/2009,07:53AM,08/15/09-07:53AM,71.96
8/14/2009,07:53AM,08/14/09-07:53AM,69.98
8/13/2009,07:53AM,08/13/09-07:53AM,69.08
8/12/2009,07:53AM,08/12/09-07:53AM,69.08
8/12/2009,07:50AM,08/12/09-07:50AM,69.08
8/11/2009,07:53AM,08/11/09-07:53AM,69.98
8/10/2009,07:53AM,08/10/09-07:53AM,69.98
8/9/2009,07:53AM,08/09/09-07:53AM,73.04
8/8/2009,07:53AM,08/08/09-07:53AM,73.94
8/7/2009,07:53AM,08/07/09-07:53AM,75.02
8/6/2009,07:53AM,08/06/09-07:53AM,78.98
8/5/2009,07:53AM,08/05/09-07:53AM,80.06
8/4/2009,07:53AM,08/04/09-07:53AM,75.92
8/3/2009,07:53AM,08/03/09-07:53AM,73.04
8/2/2009,07:53AM,08/02/09-07:53AM,75.02
8/1/2009,07:53AM,08/01/09-07:53AM,75.92
7/31/2009,07:53AM,07/31/09-07:53AM,75.92
7/30/2009,07:53AM,07/30/09-07:53AM,75.02
7/28/2009,07:53AM,07/28/09-07:53AM,73.04
7/27/2009,07:53AM,07/27/09-07:53AM,75.02
7/26/2009,07:53AM,07/26/09-07:53AM,73.94
7/25/2009,07:53AM,07/25/09-07:53AM,75.92
7/24/2009,07:53AM,07/24/09-07:53AM,75.92
7/23/2009,07:53AM,07/23/09-07:53AM,77
7/22/2009,07:53AM,07/22/09-07:53AM,75.02
7/21/2009,07:53AM,07/21/09-07:53AM,77
7/20/2009,07:53AM,07/20/09-07:53AM,77
7/19/2009,07:53AM,07/19/09-07:53AM,75.02
7/18/2009,07:53AM,07/18/09-07:53AM,71.96
7/17/2009,07:53AM,07/17/09-07:53AM,73.04
7/16/2009,07:53AM,07/16/09-07:53AM,73.04
7/15/2009,07:53AM,07/15/09-07:53AM,73.94
7/14/2009,07:53AM,07/14/09-07:53AM,78.98
7/13/2009,07:53AM,07/13/09-07:53AM,78.08
7/12/2009,07:53AM,07/12/09-07:53AM,77
7/11/2009,07:53AM,07/11/09-07:53AM,75.02
7/10/2009,07:53AM,07/10/09-07:53AM,71.06
7/9/2009,07:53AM,07/09/09-07:53AM,71.96
7/8/2009,07:53AM,07/08/09-07:53AM,73.04
7/7/2009,07:53AM,07/07/09-07:53AM,71.06
7/6/2009,07:53AM,07/06/09-07:53AM,69.98
7/5/2009,07:53AM,07/05/09-07:53AM,69.08
7/4/2009,07:53AM,07/04/09-07:53AM,68
7/3/2009,07:53AM,07/03/09-07:53AM,68
7/2/2009,07:53AM,07/02/09-07:53AM,68
7/1/2009,07:53AM,07/01/09-07:53AM,66.92
6/30/2009,07:53AM,06/30/09-07:53AM,69.08
6/29/2009,07:53AM,06/29/09-07:53AM,69.98
6/28/2009,07:53AM,06/28/09-07:53AM,71.06
6/27/2009,07:53AM,06/27/09-07:53AM,68
6/26/2009,07:53AM,06/26/09-07:53AM,66.92
6/25/2009,07:53AM,06/25/09-07:53AM,71.06
6/24/2009,07:53AM,06/24/09-07:53AM,71.06
6/23/2009,07:53AM,06/23/09-07:53AM,71.06
6/22/2009,07:53AM,06/22/09-07:53AM,71.06
6/21/2009,07:53AM,06/21/09-07:53AM,71.06
6/20/2009,07:53AM,06/20/09-07:53AM,71.06
6/19/2009,07:53AM,06/19/09-07:53AM,71.06
6/18/2009,07:53AM,06/18/09-07:53AM,69.98
6/17/2009,07:53AM,06/17/09-07:53AM,71.06
6/16/2009,07:53AM,06/16/09-07:53AM,71.06
6/15/2009,07:53AM,06/15/09-07:53AM,69.98
6/14/2009,07:53AM,06/14/09-07:53AM,69.08
6/13/2009,07:53AM,06/13/09-07:53AM,68
6/12/2009,07:53AM,06/12/09-07:53AM,69.08
6/11/2009,07:53AM,06/11/09-07:53AM,69.08
6/10/2009,07:53AM,06/10/09-07:53AM,66.92
6/9/2009,07:53AM,06/09/09-07:53AM,69.08
6/8/2009,07:53AM,06/08/09-07:53AM,69.08
6/7/2009,07:53AM,06/07/09-07:53AM,68
6/6/2009,07:53AM,06/06/09-07:53AM,69.08
6/5/2009,07:53AM,06/05/09-07:53AM,69.08
6/4/2009,07:53AM,06/04/09-07:53AM,66.02
6/3/2009,07:53AM,06/03/09-07:53AM,69.08
6/2/2009,07:53AM,06/02/09-07:53AM,66.92
6/1/2009,07:53AM,06/01/09-07:53AM,66.92
5/31/2009,07:53AM,05/31/09-07:53AM,64.94
5/30/2009,07:53AM,05/30/09-07:53AM,64.04
5/29/2009,07:53AM,05/29/09-07:53AM,68
5/28/2009,07:53AM,05/28/09-07:53AM,69.08
5/27/2009,07:53AM,05/27/09-07:53AM,69.08
5/26/2009,07:53AM,05/26/09-07:53AM,68
5/25/2009,07:53AM,05/25/09-07:53AM,68
5/24/2009,07:53AM,05/24/09-07:53AM,66.92
5/23/2009,07:53AM,05/23/09-07:53AM,68
5/22/2009,07:53AM,05/22/09-07:53AM,69.98
5/22/2009,07:49AM,05/22/09-07:49AM,69.98
5/21/2009,07:53AM,05/21/09-07:53AM,71.06
5/20/2009,07:53AM,05/20/09-07:53AM,68
5/19/2009,07:53AM,05/19/09-07:53AM,69.08
5/19/2009,07:50AM,05/19/09-07:50AM,69.08
5/18/2009,07:53AM,05/18/09-07:53AM,69.98
5/17/2009,07:53AM,05/17/09-07:53AM,69.08
5/16/2009,07:53AM,05/16/09-07:53AM,69.08
5/15/2009,07:53AM,05/15/09-07:53AM,69.98
5/14/2009,07:53AM,05/14/09-07:53AM,68
5/13/2009,07:53AM,05/13/09-07:53AM,68
5/12/2009,07:53AM,05/12/09-07:53AM,68
5/11/2009,07:53AM,05/11/09-07:53AM,68
5/10/2009,07:53AM,05/10/09-07:53AM,69.08
5/9/2009,07:53AM,05/09/09-07:53AM,73.94
5/8/2009,07:53AM,05/08/09-07:53AM,80.06
5/7/2009,07:53AM,05/07/09-07:53AM,75.02
5/6/2009,07:53AM,05/06/09-07:53AM,69.98
5/5/2009,07:53AM,05/05/09-07:53AM,68
5/4/2009,07:53AM,05/04/09-07:53AM,66.92
5/3/2009,07:53AM,05/03/09-07:53AM,64.94
5/2/2009,07:53AM,05/02/09-07:53AM,69.98
5/1/2009,07:53AM,05/01/09-07:53AM,64.04
4/30/2009,07:53AM,04/30/09-07:53AM,62.96
4/29/2009,07:53AM,04/29/09-07:53AM,60.98
4/28/2009,07:53AM,04/28/09-07:53AM,64.04
4/27/2009,07:53AM,04/27/09-07:53AM,64.04
4/26/2009,07:53AM,04/26/09-07:53AM,64.04
4/25/2009,07:53AM,04/25/09-07:53AM,62.06
4/24/2009,07:53AM,04/24/09-07:53AM,64.04
4/23/2009,07:53AM,04/23/09-07:53AM,69.08
4/22/2009,07:53AM,04/22/09-07:53AM,89.96
4/21/2009,07:53AM,04/21/09-07:53AM,95
4/20/2009,07:53AM,04/20/09-07:53AM,87.08
4/19/2009,07:53AM,04/19/09-07:53AM,69.98
4/18/2009,07:53AM,04/18/09-07:53AM,64.94
4/17/2009,07:53AM,04/17/09-07:53AM,62.06
4/16/2009,07:53AM,04/16/09-07:53AM,60.08
4/15/2009,07:53AM,04/15/09-07:53AM,64.04
4/14/2009,07:53AM,04/14/09-07:53AM,66.92
4/13/2009,07:53AM,04/13/09-07:53AM,64.04
4/12/2009,07:53AM,04/12/09-07:53AM,62.96
4/11/2009,07:53AM,04/11/09-07:53AM,60.98
4/10/2009,07:53AM,04/10/09-07:53AM,66.02
4/9/2009,07:53AM,04/09/09-07:53AM,62.96
4/8/2009,07:53AM,04/08/09-07:53AM,62.96
4/7/2009,07:53AM,04/07/09-07:53AM,78.98
4/6/2009,07:53AM,04/06/09-07:53AM,78.08
4/5/2009,07:53AM,04/05/09-07:53AM,66.02
4/4/2009,07:53AM,04/04/09-07:53AM,64.04
4/3/2009,07:53AM,04/03/09-07:53AM,62.06
4/2/2009,07:53AM,04/02/09-07:53AM,64.94
4/1/2009,07:53AM,04/01/09-07:53AM,66.02
3/31/2009,07:53AM,03/31/09-07:53AM,64.94
3/30/2009,07:53AM,03/30/09-07:53AM,62.06
3/29/2009,07:53AM,03/29/09-07:53AM,73.04
3/28/2009,07:53AM,03/28/09-07:53AM,69.08
3/27/2009,07:53AM,03/27/09-07:53AM,64.04
3/26/2009,07:53AM,03/26/09-07:53AM,69.08
3/25/2009,07:53AM,03/25/09-07:53AM,73.04
3/24/2009,07:53AM,03/24/09-07:53AM,68
3/23/2009,07:53AM,03/23/09-07:53AM,60.98
3/22/2009,07:53AM,03/22/09-07:53AM,60.08
3/21/2009,07:53AM,03/21/09-07:53AM,59
3/20/2009,07:53AM,03/20/09-07:53AM,62.96
3/19/2009,07:53AM,03/19/09-07:53AM,71.06
3/18/2009,07:53AM,03/18/09-07:53AM,66.92
3/17/2009,07:53AM,03/17/09-07:53AM,62.96
3/16/2009,07:53AM,03/16/09-07:53AM,60.98
3/15/2009,07:53AM,03/15/09-07:53AM,62.06
3/14/2009,07:53AM,03/14/09-07:53AM,60.08
3/13/2009,07:53AM,03/13/09-07:53AM,60.98
3/12/2009,07:53AM,03/12/09-07:53AM,59
3/11/2009,07:53AM,03/11/09-07:53AM,60.08
3/10/2009,07:53AM,03/10/09-07:53AM,59
3/9/2009,07:53AM,03/09/09-07:53AM,60.08
3/8/2009,07:53AM,03/08/09-07:53AM,62.06
3/7/2009,07:53AM,03/07/09-07:53AM,59
3/6/2009,07:53AM,03/06/09-07:53AM,57.92
3/5/2009,07:53AM,03/05/09-07:53AM,62.06
3/4/2009,07:53AM,03/04/09-07:53AM,64.04
3/3/2009,07:53AM,03/03/09-07:53AM,68
3/2/2009,07:53AM,03/02/09-07:53AM,77
3/1/2009,07:53AM,03/01/09-07:53AM,82.04
2/28/2009,07:53AM,02/28/09-07:53AM,62.96
2/27/2009,07:53AM,02/27/09-07:53AM,60.98
2/26/2009,07:53AM,02/26/09-07:53AM,60.08
2/25/2009,07:53AM,02/25/09-07:53AM,64.94
2/24/2009,07:53AM,02/24/09-07:53AM,69.08
2/23/2009,07:53AM,02/23/09-07:53AM,73.04
2/22/2009,07:53AM,02/22/09-07:53AM,64.04
2/21/2009,07:53AM,02/21/09-07:53AM,69.98
2/20/2009,07:53AM,02/20/09-07:53AM,71.96
2/19/2009,07:53AM,02/19/09-07:53AM,60.08
2/18/2009,07:53AM,02/18/09-07:53AM,57.02
2/17/2009,07:53AM,02/17/09-07:53AM,57.92
2/16/2009,07:53AM,02/16/09-07:53AM,55.94
2/15/2009,07:53AM,02/15/09-07:53AM,53.96
2/14/2009,07:53AM,02/14/09-07:53AM,55.04
2/13/2009,07:53AM,02/13/09-07:53AM,57.92
2/12/2009,07:53AM,02/12/09-07:53AM,55.94
2/11/2009,07:53AM,02/11/09-07:53AM,57.02
2/10/2009,07:53AM,02/10/09-07:53AM,53.96
2/9/2009,07:53AM,02/09/09-07:53AM,57.92
2/8/2009,07:53AM,02/08/09-07:53AM,59
2/7/2009,07:53AM,02/07/09-07:53AM,59
2/5/2009,07:53AM,02/05/09-07:53AM,78.08
2/4/2009,07:53AM,02/04/09-07:53AM,80.06
2/3/2009,07:53AM,02/03/09-07:53AM,80.06
2/2/2009,07:53AM,02/02/09-07:53AM,62.96
2/1/2009,07:53AM,02/01/09-07:53AM,73.04
1/31/2009,07:53AM,01/31/09-07:53AM,73.94
1/30/2009,07:53AM,01/30/09-07:53AM,78.08
1/29/2009,07:53AM,01/29/09-07:53AM,66.02
1/28/2009,07:53AM,01/28/09-07:53AM,66.02
1/27/2009,07:53AM,01/27/09-07:53AM,57.02
1/26/2009,07:53AM,01/26/09-07:53AM,59
1/25/2009,07:53AM,01/25/09-07:53AM,60.08
1/24/2009,07:53AM,01/24/09-07:53AM,64.94
1/22/2009,07:53AM,01/22/09-07:53AM,73.94
1/21/2009,07:53AM,01/21/09-07:53AM,82.04
1/20/2009,07:53AM,01/20/09-07:53AM,82.04
1/19/2009,07:53AM,01/19/09-07:53AM,84.02
1/18/2009,07:53AM,01/18/09-07:53AM,78.98
1/17/2009,07:53AM,01/17/09-07:53AM,80.06
1/16/2009,07:53AM,01/16/09-07:53AM,82.04
1/15/2009,07:53AM,01/15/09-07:53AM,80.96
1/14/2009,07:53AM,01/14/09-07:53AM,80.06
1/13/2009,07:53AM,01/13/09-07:53AM,84.02
1/12/2009,07:53AM,01/12/09-07:53AM,78.98
1/11/2009,07:53AM,01/11/09-07:53AM,71.06
1/10/2009,07:53AM,01/10/09-07:53AM,64.04
1/9/2009,07:53AM,01/09/09-07:53AM,57.02
1/8/2009,07:53AM,01/08/09-07:53AM,62.96
1/7/2009,07:53AM,01/07/09-07:53AM,59
1/6/2009,07:53AM,01/06/09-07:53AM,57.92
1/5/2009,07:53AM,01/05/09-07:53AM,62.96
1/4/2009,07:53AM,01/04/09-07:53AM,60.08
1/3/2009,07:53AM,01/03/09-07:53AM,53.06
1/2/2009,07:53AM,01/02/09-07:53AM,53.96
1/1/2009,07:53AM,01/01/09-07:53AM,55.04
12/31/2008,07:53AM,12/31/08-07:53AM,69.98
12/31/2008,07:51AM,12/31/08-07:51AM,69.98
12/30/2008,07:53AM,12/30/08-07:53AM,71.06
12/29/2008,07:53AM,12/29/08-07:53AM,62.96
12/28/2008,07:53AM,12/28/08-07:53AM,57.02
12/27/2008,07:53AM,12/27/08-07:53AM,55.04
12/26/2008,07:53AM,12/26/08-07:53AM,57.02
12/23/2008,07:53AM,12/23/08-07:53AM,55.94
12/22/2008,07:53AM,12/22/08-07:53AM,62.96
12/21/2008,07:53AM,12/21/08-07:53AM,60.08
12/20/2008,07:53AM,12/20/08-07:53AM,55.04
12/19/2008,07:53AM,12/19/08-07:53AM,55.04
12/18/2008,07:53AM,12/18/08-07:53AM,53.06
12/17/2008,07:53AM,12/17/08-07:53AM,55.04
12/16/2008,07:53AM,12/16/08-07:53AM,55.04
12/14/2008,07:53AM,12/14/08-07:53AM,60.08
12/13/2008,07:53AM,12/13/08-07:53AM,64.04
12/12/2008,07:53AM,12/12/08-07:53AM,73.94
12/11/2008,07:53AM,12/11/08-07:53AM,71.96
12/10/2008,07:53AM,12/10/08-07:53AM,66.02
12/9/2008,07:53AM,12/09/08-07:53AM,60.98
12/8/2008,07:53AM,12/08/08-07:53AM,62.96
12/7/2008,07:53AM,12/07/08-07:53AM,75.02
12/6/2008,07:53AM,12/06/08-07:53AM,77
12/5/2008,07:53AM,12/05/08-07:53AM,64.04
12/4/2008,07:53AM,12/04/08-07:53AM,60.98
12/3/2008,07:53AM,12/03/08-07:53AM,60.08
12/2/2008,07:53AM,12/02/08-07:53AM,66.92
12/1/2008,07:53AM,12/01/08-07:53AM,60.98
11/30/2008,07:53AM,11/30/08-07:53AM,62.06
11/29/2008,07:53AM,11/29/08-07:53AM,64.04
11/28/2008,07:53AM,11/28/08-07:53AM,64.04
11/27/2008,07:53AM,11/27/08-07:53AM,64.04
11/25/2008,07:53AM,11/25/08-07:53AM,66.02
11/24/2008,07:53AM,11/24/08-07:53AM,64.94
11/23/2008,07:53AM,11/23/08-07:53AM,78.08
11/22/2008,07:53AM,11/22/08-07:53AM,78.08
11/21/2008,07:53AM,11/21/08-07:53AM,69.98
11/20/2008,07:53AM,11/20/08-07:53AM,75.02
11/19/2008,07:53AM,11/19/08-07:53AM,84.02
11/18/2008,07:53AM,11/18/08-07:53AM,86
11/17/2008,07:53AM,11/17/08-07:53AM,86
11/16/2008,07:53AM,11/16/08-07:53AM,87.98
11/15/2008,07:53AM,11/15/08-07:53AM,80.06
11/14/2008,07:53AM,11/14/08-07:53AM,78.98
11/13/2008,07:53AM,11/13/08-07:53AM,69.08
11/12/2008,07:53AM,11/12/08-07:53AM,66.92
11/11/2008,07:53AM,11/11/08-07:53AM,64.94
11/10/2008,07:53AM,11/10/08-07:53AM,64.04
11/9/2008,07:53AM,11/09/08-07:53AM,80.06
11/8/2008,07:53AM,11/08/08-07:53AM,80.96
11/7/2008,07:53AM,11/07/08-07:53AM,77
11/6/2008,07:53AM,11/06/08-07:53AM,69.98
11/5/2008,07:53AM,11/05/08-07:53AM,64.94
11/4/2008,07:53AM,11/04/08-07:53AM,66.92
11/3/2008,07:53AM,11/03/08-07:53AM,66.92
11/2/2008,07:53AM,11/02/08-07:53AM,78.08
11/1/2008,07:53AM,11/01/08-07:53AM,82.04
10/31/2008,07:53AM,10/31/08-07:53AM,80.06
10/30/2008,07:53AM,10/30/08-07:53AM,84.02
10/29/2008,07:53AM,10/29/08-07:53AM,82.94
10/28/2008,07:53AM,10/28/08-07:53AM,75.02
10/27/2008,07:53AM,10/27/08-07:53AM,68
10/26/2008,07:53AM,10/26/08-07:53AM,78.08
10/25/2008,07:53AM,10/25/08-07:53AM,82.04
10/24/2008,07:53AM,10/24/08-07:53AM,91.04
10/23/2008,07:53AM,10/23/08-07:53AM,96.08
10/22/2008,07:53AM,10/22/08-07:53AM,73.04
10/21/2008,07:53AM,10/21/08-07:53AM,66.02
10/20/2008,07:53AM,10/20/08-07:53AM,66.02
10/19/2008,07:53AM,10/19/08-07:53AM,69.08
10/18/2008,07:53AM,10/18/08-07:53AM,87.08
10/17/2008,07:53AM,10/17/08-07:53AM,84.92
10/16/2008,07:53AM,10/16/08-07:53AM,89.96
10/15/2008,07:53AM,10/15/08-07:53AM,78.98
10/14/2008,07:53AM,10/14/08-07:53AM,73.04
10/13/2008,07:53AM,10/13/08-07:53AM,69.98
10/12/2008,07:53AM,10/12/08-07:53AM,66.92
10/11/2008,07:53AM,10/11/08-07:53AM,69.98
10/10/2008,07:53AM,10/10/08-07:53AM,77
10/9/2008,07:53AM,10/09/08-07:53AM,89.96
10/8/2008,07:53AM,10/08/08-07:53AM,91.94
10/7/2008,07:53AM,10/07/08-07:53AM,75.02
10/6/2008,07:53AM,10/06/08-07:53AM,69.98
10/5/2008,07:53AM,10/05/08-07:53AM,66.02
10/4/2008,07:53AM,10/04/08-07:53AM,69.98
10/3/2008,07:53AM,10/03/08-07:53AM,78.08
10/2/2008,07:53AM,10/02/08-07:53AM,95
10/1/2008,07:53AM,10/01/08-07:53AM,87.08
9/30/2008,07:53AM,09/30/08-07:53AM,80.06
9/29/2008,07:53AM,09/29/08-07:53AM,69.08
9/28/2008,07:53AM,09/28/08-07:53AM,69.98
9/27/2008,07:53AM,09/27/08-07:53AM,77
9/26/2008,07:53AM,09/26/08-07:53AM,75.92
9/25/2008,07:53AM,09/25/08-07:53AM,71.96
9/24/2008,07:53AM,09/24/08-07:53AM,71.96
9/23/2008,07:53AM,09/23/08-07:53AM,71.96
9/22/2008,07:53AM,09/22/08-07:53AM,71.06
9/21/2008,07:53AM,09/21/08-07:53AM,71.06
9/20/2008,07:53AM,09/20/08-07:53AM,75.92
9/19/2008,07:53AM,09/19/08-07:53AM,75.02
9/18/2008,07:53AM,09/18/08-07:53AM,71.96
9/17/2008,07:53AM,09/17/08-07:53AM,77
9/16/2008,07:53AM,09/16/08-07:53AM,73.94
9/15/2008,07:53AM,09/15/08-07:53AM,69.98
9/14/2008,07:53AM,09/14/08-07:53AM,71.06
9/13/2008,07:53AM,09/13/08-07:53AM,69.98
9/12/2008,07:53AM,09/12/08-07:53AM,69.98
